baize,1432,2708,1756,1160,1188,568,64,160,152,56,4,0,4,4,4,0,0,0,0,0,0,16404
float,1476,2820,1212,1492,1136,340,192,284,156,64,12,24,28,4,12,0,0,0,4,0,4,16404
beamy,1528,2680,1644,1036,1252,516,192,188,124,60,8,8,0,16,4,4,0,0,0,0,0,16404
stagy,1776,2444,1640,1064,1140,496,100,288,140,112,4,40,8,4,4,0,0,0,0,0,0,16404
riads,1080,3028,828,2076,1168,136,404,380,80,4,24,48,4,0,0,0,0,0,0,0,0,16400
flute,1564,2636,1404,1396,1032,500,240,232,116,84,0,32,12,0,8,0,0,0,0,0,4,16400
glode,1568,2576,1452,1496,876,516,296,208,108,112,8,24,0,0,16,0,4,0,0,0,0,16400
zoeal,1016,3160,996,1964,928,264,524,184,156,48,12,4,0,0,4,0,0,0,0,0,0,16396
nosed,1200,2940,1124,1852,916,296,412,272,148,20,44,12,20,0,4,0,0,0,0,0,0,16396
tozie,1284,2708,1492,1492,1416,308,164,252,124,20,0,0,0,0,0,0,0,0,0,0,0,16396
nadir,1288,2828,996,1948,884,300,484,308,108,8,36,44,12,8,0,0,4,0,0,0,4,16396
limey,1340,2832,1468,1396,1116,428,232,216,136,52,12,20,8,4,0,0,0,0,0,0,0,16396
shove,1600,2792,1732,1064,764,668,156,116,116,192,16,8,0,16,16,0,0,0,0,0,4,16396
siped,1608,2544,1512,1264,1172,348,228,288,176,36,12,36,24,8,0,0,0,0,4,0,0,16396
lants,1268,2764,952,2064,788,248,676,240,128,12,68,40,8,0,0,4,0,0,0,0,0,16392
upter,1384,2936,624,2116,616,436,608,220,140,72,52,16,20,8,8,4,0,0,0,0,0,16392
nuder,1464,2796,796,2028,712,472,464,200,164,80,36,24,8,8,4,0,0,0,4,0,0,16392
eskar,1180,2812,392,2628,792,72,836,344,48,8,72,44,32,0,0,0,0,0,0,0,0,16388
apted,1236,2872,912,1948,1040,220,532,288,88,32,48,40,0,0,0,0,4,0,0,0,0,16388
begat,1376,2928,1036,1580,1140,280,360,280,172,40,20,20,8,8,8,0,0,0,0,0,4,16388
borna,1380,2764,1080,1776,1028,324,336,348,88,20,48,44,12,4,4,0,0,4,0,0,0,16388
coden,1452,2840,1272,1392,1088,408,268,252,140,72,32,28,4,8,4,0,0,0,0,0,0,16388
clans,1504,2828,984,1588,1108,344,364,228,144,80,12,32,16,16,12,0,0,0,0,0,0,16388
gazer,1604,2644,1076,1732,772,588,376,180,72,112,20,48,8,12,8,0,4,0,0,0,4,16388
lunes,1216,2732,1064,2060,968,236,540,304,80,20,16,16,0,8,0,0,0,0,0,0,0,16384
gynae,1248,3008,1056,1524,1360,168,308,396,108,12,28,32,12,0,0,0,0,0,0,0,0,16384
pages,1336,2588,1412,1772,896,256,496,304,84,48,48,8,12,0,0,0,0,0,0,0,0,16384
coupe,1396,2852,1612,1192,1152,432,140,200,188,68,4,8,8,4,0,0,0,0,0,0,4,16384
halve,1456,2732,1336,1512,984,304,352,316,144,40,8,20,36,8,8,0,0,0,0,0,4,16384
glide,1716,2500,1492,1288,892,484,296,300,100,96,24,32,16,4,16,0,0,0,0,0,4,16384
bialy,1868,2248,1700,1068,1164,532,120,276,180,68,4,12,12,4,4,0,0,0,0,0,0,16384
slank,1872,2604,1292,1160,1000,604,184,140,160,144,12,4,20,16,48,0,0,0,0,0,0,16384
noirs,1260,2856,908,1884,1252,128,380,404,96,0,40,44,0,8,0,0,0,0,0,0,0,16380
cutes,1416,2468,1332,1800,976,264,536,276,92,8,32,48,8,4,0,0,0,0,0,0,0,16380
bites,1424,2596,1128,1812,932,348,548,272,136,12,32,16,4,0,0,0,0,0,0,0,0,16380
shive,1800,2580,1588,1040,916,724,140,124,140,176,0,4,4,8,16,0,0,0,0,0,0,16380
moyle,1204,3096,1396,1344,1184,324,184,300,152,40,4,12,20,0,0,0,0,0,0,0,0,16372
goras,1248,2800,856,2144,1068,220,420,324,96,28,16,20,20,0,0,0,0,0,0,0,0,16372
cents,1264,2676,1020,2008,1100,200,544,304,76,4,40,12,8,0,0,4,0,0,0,0,0,16372
mulie,1320,2852,1356,1456,1276,292,184,308,132,40,8,32,4,0,0,0,0,0,0,0,0,16372
hoard,1364,2872,1164,1556,1184,272,284,340,136,24,12,16,16,8,8,0,0,0,0,0,4,16372
shorn,1552,2880,1168,1408,1036,432,232,184,164,132,16,16,0,12,24,0,0,0,0,0,4,16372
ybore,1328,2612,1236,1960,904,288,460,272,104,44,28,8,16,0,0,0,0,0,0,0,0,16368
sdein,1396,2808,1036,1668,1108,276,420,312,100,28,24,60,16,0,4,0,4,0,0,0,0,16368
ridge,1604,2648,1080,1608,1024,180,360,416,128,80,44,52,20,4,4,0,0,0,4,0,4,16368
spain,1604,2812,1120,1380,1112,404,208,272,200,76,8,20,16,16,12,0,0,0,0,0,0,16368
shrew,1692,2588,1140,1332,1444,224,176,360,164,56,12,32,24,4,8,0,0,0,0,0,4,16368
shura,1312,3020,984,1784,960,360,256,276,180,60,28,12,12,16,0,0,0,0,0,0,0,16364
metol,1084,2904,1024,2224,932,220,452,240,84,28,20,16,12,12,4,0,0,0,4,0,0,16360
avers,1260,2772,508,2380,792,124,888,344,48,12,84,44,0,0,4,0,0,0,0,0,0,16360
zlote,1344,2700,1472,1648,960,500,276,152,112,76,16,0,4,0,0,0,0,0,0,0,0,16360
covet,1528,2608,1580,1320,1068,520,212,212,96,60,12,16,8,0,16,0,0,0,0,0,4,16360
staig,1564,2744,1008,1616,1056,400,316,264,148,92,12,16,4,8,12,0,0,0,0,0,0,16360
image,1208,3048,1028,1784,1076,364,276,252,140,28,20,16,16,0,0,0,0,0,0,0,4,16356
peons,1224,2920,1248,1632,1116,164,392,356,80,16,20,64,20,8,0,0,0,0,0,0,0,16356
litas,1252,2732,736,2240,888,132,784,284,72,12,92,28,4,4,0,0,0,0,0,0,0,16356
acned,1316,2724,912,2020,1084,204,460,372,76,16,32,36,4,0,0,0,4,0,0,0,0,16356
sythe,1448,2700,1332,1380,1276,224,288,404,136,16,32,20,4,0,0,0,0,0,0,0,0,16356
drily,1560,2808,1664,1024,980,532,148,204,200,84,12,8,12,12,12,0,0,0,0,0,0,16356
weald,1584,2660,1060,1512,1184,260,344,404,136,40,12,52,0,12,0,0,0,0,0,0,0,16356
howre,1616,2336,1352,1684,1192,232,272,320,132,16,20,24,56,8,0,0,0,0,0,0,0,16356
irons,1260,2964,800,2036,916,312,412,324,100,44,52,32,4,0,4,0,0,0,0,0,0,16352
faces,1264,2668,1284,1852,1004,340,496,220,56,12,28,16,16,0,4,0,0,0,0,0,0,16352
belah,1328,2984,980,1780,916,236,392,308,176,60,36,32,24,4,4,0,0,0,0,0,0,16352
caged,1468,2556,1528,1460,1040,420,364,232,104,44,24,12,0,4,4,0,0,0,0,0,0,16352
vairy,1484,2720,1600,1116,1328,456,124,228,124,32,4,12,16,4,12,0,0,0,0,0,0,16352
garis,1176,2844,1004,2108,1020,228,392,312,128,4,16,12,16,0,0,0,0,0,0,0,0,16348
yealm,1256,2908,908,1952,1088,140,428,324,124,24,24,64,12,0,4,0,0,0,4,0,0,16348
dotal,1312,2860,936,1968,1040,252,376,248,120,72,24,28,8,12,4,0,0,0,0,0,0,16348
daube,1336,2836,1540,1260,1252,332,244,248,100,52,20,28,12,0,0,0,0,0,0,0,0,16348
tajes,1360,2552,1240,1860,956,296,572,244,60,16,68,32,4,0,0,0,0,0,0,0,0,16348
rubel,1388,2852,832,1872,1140,260,308,396,100,32,24,20,20,8,4,0,4,0,0,0,0,16348
japer,1576,2656,1008,1820,716,548,504,148,88,136,24,12,0,12,12,0,0,0,0,0,0,16348
clove,1584,2712,1492,1256,932,608,232,160,108,108,20,24,4,4,12,0,0,0,0,0,4,16348
mazer,1620,2652,1028,1768,708,620,416,148,80,144,40,4,16,8,8,0,0,0,0,0,0,16348
paoli,1064,3068,1216,1640,1296,236,328,320,48,0,0,36,8,0,0,0,0,0,0,0,0,16344
rayon,1144,3108,676,2200,952,184,408,340,108,44,36,24,24,8,0,0,0,0,0,0,4,16344
geits,1408,2656,1028,1848,1116,136,420,448,132,4,32,12,20,0,0,0,0,0,0,0,0,16344
herma,1216,2884,612,2344,824,164,648,352,100,12,44,48,8,0,0,0,0,4,0,0,0,16340
radon,1264,3016,804,1940,952,228,496,276,108,52,52,32,24,8,4,0,4,0,0,0,0,16340
boets,1280,2940,964,1716,1172,188,396,436,84,16,28,28,12,0,0,0,0,0,0,0,0,16340
canto,1400,2736,1044,1912,908,300,372,328,116,56,40,36,0,12,0,0,0,0,0,0,0,16340
peins,1420,2812,1152,1600,1012,236,404,308,176,24,36,52,20,0,0,0,4,4,0,0,0,16340
dogie,1424,2848,1432,1076,1472,268,204,352,104,28,4,28,16,4,0,0,0,0,0,0,0,16340
caves,1436,2584,1312,1716,916,388,484,220,80,64,28,20,12,0,0,0,0,0,0,0,0,16340
nasty,1504,2828,1080,1676,872,364,364,200,156,116,28,28,24,4,12,0,0,0,0,0,4,16340
board,1648,2484,1436,1368,1136,372,264,296,120,40,32,20,20,8,8,0,0,4,0,0,4,16340
lerps,1172,2836,640,2432,796,180,712,296,76,4,64,44,8,0,0,0,0,0,0,0,0,16336
naric,1244,2812,816,2240,844,244,584,252,116,12,28,40,12,12,0,0,4,0,0,0,0,16336
colas,1300,2880,900,1928,1112,204,380,300,132,16,36,32,32,8,0,0,0,0,0,0,0,16336
ergon,1380,2848,624,2052,908,188,624,396,116,12,36,48,20,4,0,4,0,0,0,0,0,16336
mercy,1420,2696,1508,1492,956,476,272,224,124,60,20,0,4,0,4,0,0,0,0,0,4,16336
spard,1552,2872,1092,1524,924,484,236,264,108,148,8,20,8,8,12,0,0,0,0,0,0,16336
loges,1172,2836,1064,2088,972,276,444,232,96,28,20,12,16,4,0,0,0,0,0,0,0,16332
moras,1308,2752,852,2180,944,268,472,260,108,32,32,28,16,4,4,0,0,0,0,0,0,16332
phage,1500,2968,1280,1152,1068,632,200,240,116,76,0,8,12,4,4,0,0,0,0,0,0,16332
power,1676,2756,988,1608,804,524,320,228,144,120,24,24,4,4,32,0,0,0,0,0,4,16332
drupe,1748,2344,1368,1476,1064,388,316,264,152,64,24,28,4,12,4,0,0,0,4,0,0,16332
marls,1264,2812,940,2008,1000,292,496,292,76,24,24,20,8,4,0,0,0,0,0,0,0,16328
dames,1304,2656,1228,1812,1032,308,528,256,60,20,48,8,0,0,0,0,0,0,0,0,0,16324
trabs,1424,2836,856,1856,896,260,500,368,132,52,28,40,4,8,0,0,0,0,0,0,0,16324
coarb,1580,2624,1188,1484,1136,344,316,344,136,28,28,36,8,4,0,0,0,0,4,0,0,16324
crust,1716,2544,1352,1440,828,548,296,224,128,104,20,16,20,8,12,0,0,0,0,0,4,16324
oleic,924,3080,716,2556,820,188,564,276,96,4,8,16,12,0,0,0,0,0,0,0,0,16320
darns,1212,2912,984,1812,1256,216,412,312,72,4,28,36,4,0,0,0,0,0,0,0,0,16320
tinas,1380,2624,896,2020,900,236,752,244,84,16,76,16,0,4,0,12,0,0,0,0,0,16320
loury,1440,2988,1220,1212,1328,412,172,204,192,56,4,16,8,0,8,0,0,0,0,0,0,16320
ample,1452,2744,1032,1712,1048,220,464,324,100,36,56,44,8,0,12,0,0,0,4,0,4,16320
poted,1452,2748,1180,1552,1144,468,292,216,128,40,20,12,4,0,0,4,0,0,0,0,0,16320
robed,1728,2592,812,1656,1128,304,368,288,236,36,48,44,12,8,0,0,0,0,0,0,0,16320
ultra,1020,2984,600,2484,1008,64,652,316,48,12,44,8,16,0,0,0,0,0,0,0,4,16316
wetas,1224,2836,808,2184,808,208,680,316,32,16,76,56,8,0,0,0,8,0,0,0,0,16316
loche,1280,2932,1136,1568,1284,204,324,340,84,40,24,44,0,0,0,0,0,0,0,0,0,16316
slorm,1372,2920,1240,1572,980,516,232,176,124,108,12,4,0,0,4,0,0,0,0,0,0,16316
tarps,1460,2604,832,2020,964,180,612,352,80,16,68,48,20,0,0,0,4,0,0,0,0,16316
scarp,1560,2916,900,1644,868,424,300,320,152,80,12,24,24,8,24,0,0,0,4,0,0,16316
cardy,1660,2708,1444,1196,996,444,212,264,160,112,0,28,12,4,20,0,0,0,0,0,0,16316
prosy,1868,2364,1648,1052,1036,548,144,300,164,88,4,28,4,4,8,0,0,0,0,0,0,16316
eusol,1016,2912,800,2436,940,184,584,284,40,8,44,8,0,0,0,4,0,0,0,0,0,16312
yites,1092,2976,864,2140,884,240,660,244,100,0,40,20,0,0,0,0,0,0,0,0,0,16312
orfes,1264,2908,668,2040,1220,116,472,372,92,4,56,40,4,4,0,0,0,0,0,0,0,16312
calos,1300,2812,968,1972,1052,220,428,248,128,24,48,40,8,12,0,0,0,0,0,0,0,16312
marts,1436,2736,800,1928,952,292,604,256,148,24,52,24,0,4,0,4,0,0,0,0,0,16312
waive,1492,2624,1596,1360,1164,544,140,124,136,60,0,0,4,8,4,0,0,0,0,0,4,16312
pails,1520,2576,1284,1600,1032,272,340,416,132,12,28,32,16,0,0,0,0,0,0,0,0,16312
souct,2024,2308,1576,800,1308,472,152,256,216,60,4,28,28,24,0,0,0,4,0,0,0,16312
rosin,1260,2812,952,2136,884,244,464,284,116,16,20,44,16,4,8,0,0,0,0,0,0,16308
tuina,1260,2948,1036,1872,1044,304,280,248,136,24,32,48,24,4,0,0,0,0,0,0,0,16308
toads,1336,2732,1124,1688,1232,236,476,316,64,12,16,8,16,4,0,0,0,0,0,0,0,16308
biles,1336,2760,1112,1864,1024,252,396,288,152,20,16,12,24,4,0,0,0,0,0,0,0,16308
quire,1396,2832,1520,1304,1088,424,268,184,148,64,4,4,8,8,8,0,0,0,0,0,0,16308
poker,1536,2884,1000,1644,820,548,308,208,116,136,24,20,0,0,12,0,0,0,0,0,4,16308
mulse,1552,2612,1268,1476,1268,368,224,252,140,44,20,20,8,4,4,0,0,0,0,0,0,16308
warty,1580,2732,1332,1452,876,548,248,188,140,108,4,16,20,8,4,0,0,0,0,0,4,16308
fient,1584,2784,1036,1472,1092,408,268,344,136,44,32,32,12,12,4,0,0,0,0,0,0,16308
chute,1712,2568,1420,1196,1072,440,308,216,180,84,32,4,16,8,0,0,0,0,0,0,4,16308
pelau,1064,3212,696,2104,920,176,572,316,88,20,20,36,24,12,0,0,0,0,0,0,0,16304
keirs,1232,2836,892,2080,1040,156,440,456,40,4,32,28,20,0,0,0,4,0,0,0,0,16304
toyed,1252,2932,1092,1764,1072,440,320,240,88,28,16,4,12,0,0,0,0,0,0,0,0,16304
creds,1308,2860,816,2080,984,188,492,268,156,44,24,12,4,16,8,0,0,0,0,0,0,16304
mures,1400,2800,900,1792,1232,176,396,312,152,20,32,16,24,4,0,0,4,0,0,0,0,16304
doilt,1596,2632,1448,1208,1240,392,208,320,100,88,8,12,8,0,0,0,0,0,0,0,0,16304
dower,1776,2696,856,1656,828,480,320,264,112,136,36,28,32,8,32,0,0,0,0,0,0,16304
lomes,1168,2880,1040,2088,968,288,428,196,96,28,40,12,24,4,0,0,0,0,0,0,0,16300
costa,1316,2832,1016,1828,880,232,624,332,120,24,28,16,0,4,0,4,0,4,0,0,0,16300
renig,1392,2752,808,2084,748,280,632,316,40,24,68,84,20,8,0,0,0,4,0,0,0,16300
darcy,1660,2556,1596,1240,964,432,236,264,168,80,8,16,24,16,0,0,0,0,0,0,0,16300
sloth,1780,2536,1356,1260,1108,428,184,236,236,60,16,12,28,4,12,0,0,0,0,0,4,16296
spiry,1792,2524,1648,1012,1040,612,112,232,108,116,0,36,8,4,16,0,0,0,0,0,0,16296
filar,1268,2972,968,1916,1008,268,352,236,140,52,12,32,16,8,4,0,4,4,0,0,0,16292
remap,1384,2748,636,2188,836,184,716,320,88,28,76,36,12,4,4,0,0,0,0,0,0,16292
frost,1760,2584,1320,1336,940,492,236,248,156,108,4,32,20,16,4,0,0,0,0,0,4,16292
beach,1520,2912,1236,1400,876,488,292,228,144,92,16,16,0,8,28,0,0,0,0,0,4,16288
codes,1208,2956,1288,1684,1028,340,320,224,120,48,28,12,4,0,0,0,0,0,0,0,0,16284
flora,1276,3036,816,1976,976,300,332,264,148,40,40,24,12,16,0,0,0,0,0,0,4,16284
pesty,1496,2748,1316,1556,876,404,360,212,120,84,24,20,12,8,24,0,0,0,0,0,0,16284
smaze,1632,2768,1492,1132,1032,564,112,240,112,148,0,8,12,4,4,0,0,0,0,0,0,16284
ulyie,1076,2928,1244,1832,1292,196,352,220,104,4,4,4,4,0,0,0,0,0,0,0,0,16280
gites,1408,2620,1064,1888,884,328,616,296,84,8,32,28,4,0,0,0,0,0,0,0,0,16280
broil,1440,2848,1204,1528,1128,436,196,252,120,88,8,4,4,0,0,0,0,0,0,0,4,16280
breid,1608,2676,1096,1684,804,356,368,324,148,60,56,24,40,0,12,0,0,4,0,0,0,16280
patly,1752,2668,1300,1284,932,496,180,296,180,104,8,16,16,16,8,0,0,0,4,0,0,16280
vires,1372,2800,880,1936,1096,152,464,308,132,12,24,24,48,8,4,0,0,0,0,0,0,16276
frist,1776,2548,1384,1296,960,504,212,260,148,100,12,8,16,16,16,0,0,0,4,0,0,16276
stalk,1800,2728,1044,1364,1004,372,276,240,204,152,0,16,20,16,20,0,0,0,0,0,4,16276
fiers,1248,2908,804,2088,1032,160,472,332,80,12,36,52,24,4,4,4,0,0,0,0,0,16272
glaur,1388,2844,1100,1608,1308,268,228,272,160,24,20,24,12,4,0,0,0,0,0,0,0,16272
canso,1396,2792,1104,1728,1036,316,388,256,120,52,36,24,4,8,0,0,0,0,0,0,0,16272
treck,1496,2848,828,1880,952,344,356,252,148,80,8,16,12,24,16,0,0,0,0,0,0,16272
boats,1516,2568,1316,1536,1160,296,352,344,88,24,20,8,28,0,0,0,0,0,4,0,0,16272
curia,1056,3220,820,2056,1124,192,236,388,100,36,8,8,8,4,4,0,0,0,0,0,0,16268
rolag,1188,2928,828,2152,996,184,500,272,108,8,44,24,12,16,0,0,0,0,0,0,0,16268
larch,1444,2832,964,1732,1040,276,464,236,112,84,28,12,16,8,12,0,0,0,0,0,0,16268
paced,1468,2616,1320,1608,1068,384,372,212,100,40,24,32,16,0,0,0,0,0,0,0,0,16268
freak,1508,2704,988,1864,916,328,404,284,100,88,28,20,8,4,12,0,0,0,0,0,4,16268
dirke,1564,2548,1380,1492,988,392,336,380,84,8,28,36,16,4,4,0,0,0,0,0,0,16268
brash,1564,2800,1368,1404,840,532,216,248,92,136,16,16,8,0,16,0,0,0,0,0,4,16268
regos,1212,2760,644,2420,852,236,768,204,44,12,84,16,8,0,0,0,0,0,0,0,0,16264
naped,1368,2768,1068,1808,1012,328,448,248,116,28,36,24,8,0,0,0,0,0,0,0,0,16264
maize,1392,2744,1660,1300,1208,536,96,144,112,44,4,8,8,0,0,0,0,0,0,0,4,16264
today,1504,2812,1320,1316,1176,388,192,304,196,36,4,0,4,0,4,0,0,0,0,0,4,16264
diact,1584,2640,1332,1292,1272,408,252,260,128,40,20,24,4,4,0,0,0,0,0,0,0,16264
raxed,1608,2572,992,1696,1092,272,452,276,204,28,36,32,0,0,0,0,0,0,0,0,0,16264
shaul,1648,2732,1256,1300,1112,468,188,260,140,92,16,24,4,12,8,0,0,0,0,0,0,16264
bluey,1700,2336,2008,876,1420,352,96,232,164,40,0,8,24,0,4,0,0,0,0,0,0,16264
lehrs,1012,3016,480,2664,876,124,620,344,52,8,36,24,4,0,0,0,0,0,0,0,0,16260
conia,1148,3272,988,1644,1140,200,284,344,128,36,24,8,28,12,4,0,0,0,0,0,0,16260
skyer,1432,2916,968,1696,956,564,292,232,112,72,16,0,0,0,4,0,0,0,0,0,0,16260
aryls,1096,2884,860,2264,964,136,668,232,68,12,40,32,4,0,0,0,0,0,0,0,0,16256
goels,1172,2936,964,2032,1112,192,356,340,92,12,8,32,12,0,0,0,0,0,0,0,0,16256
reiks,1232,2908,820,2088,1016,172,456,424,52,8,16,48,16,0,0,0,4,0,0,0,0,16256
minar,1300,2840,1084,1916,868,344,476,212,104,56,36,4,8,4,8,0,0,0,0,0,0,16256
anils,1304,2860,732,2096,1008,184,540,320,112,20,40,20,16,0,0,4,4,0,0,0,0,16256
treks,1356,2836,752,2064,836,188,632,348,148,28,36,28,8,0,0,0,0,0,0,0,0,16256
owner,1404,3136,576,1860,788,392,540,188,192,52,60,20,44,4,0,0,0,0,0,0,4,16256
randy,1528,2828,1204,1504,1008,380,276,196,156,92,28,12,12,16,16,0,0,0,0,0,4,16256
brief,1684,2712,1256,1156,1360,312,156,320,164,60,12,28,8,16,4,4,4,0,0,0,4,16256
refly,1376,2768,1100,1912,1024,388,268,172,136,52,20,8,16,12,4,4,0,0,0,0,0,16252
razed,1612,2584,992,1684,1096,264,440,280,196,32,48,28,0,4,0,0,0,0,0,0,0,16252
ryals,1096,3212,532,2080,1224,60,464,432,80,4,32,36,8,0,0,0,0,0,0,0,0,16248
olden,1284,2984,816,1896,1136,192,428,304,112,28,12,48,8,4,4,0,0,0,0,0,4,16248
poled,1488,2808,1200,1428,1152,396,300,256,136,48,12,16,16,4,0,0,0,0,0,0,0,16248
berth,1600,2596,936,1896,928,356,404,260,128,72,28,28,8,12,4,0,0,0,0,0,4,16248
slipt,1948,2388,1400,1088,1244,404,160,228,244,84,8,20,28,4,4,0,0,4,4,0,0,16248
gnarl,1272,3088,932,1736,1052,260,356,312,132,20,28,32,28,8,4,0,0,0,0,0,0,16244
flyer,1376,3092,776,1884,900,540,208,188,152,80,28,12,4,8,8,0,0,0,0,0,4,16244
syker,1432,2896,988,1704,960,552,300,228,108,72,16,0,0,4,0,0,0,0,0,0,0,16244
tuans,1500,2656,1156,1640,1076,240,380,392,108,8,28,56,20,0,0,0,0,0,0,0,0,16244
mites,1328,2780,1084,1852,840,312,616,256,96,20,48,12,8,4,0,4,0,0,0,0,0,16240
gapes,1336,2672,1328,1828,792,304,532,268,100,32,40,24,4,0,0,0,0,0,0,0,0,16240
tiges,1408,2668,1016,1872,952,276,600,292,104,8,40,12,8,0,4,0,0,0,0,0,0,16240
tahrs,1408,2872,632,1904,1048,96,592,496,76,0,56,76,0,0,0,0,4,0,0,0,0,16240
erick,1488,2860,932,1788,948,304,380,220,192,80,12,8,20,12,16,0,0,0,0,0,0,16240
chave,1720,2764,1380,1168,924,548,208,184,132,160,8,20,20,8,16,0,0,0,0,0,0,16240
chuse,1736,2728,1360,1096,1068,448,244,232,188,112,4,0,8,20,16,0,0,0,0,0,0,16240
clint,1740,2648,1360,1248,860,636,280,180,148,120,16,8,0,0,16,0,0,0,0,0,0,16240
ayont,1324,2856,1096,1792,1024,284,436,176,172,40,36,12,4,8,0,0,0,0,0,0,0,16236
ochre,1380,2652,844,2132,956,104,584,408,80,8,68,28,8,4,0,0,0,4,0,0,0,16236
tophe,1412,2728,1380,1476,1156,260,296,368,116,20,20,20,8,0,0,0,0,0,0,0,0,16236
snarf,1440,2872,1028,1736,1028,444,228,256,100,96,4,16,0,0,12,0,0,0,0,0,0,16236
yrapt,1488,2684,1108,1704,1088,336,396,156,148,56,64,16,8,4,0,4,0,0,0,0,0,16236
aweto,976,3004,592,2700,924,84,508,348,80,0,12,20,12,0,0,0,0,0,0,0,0,16232
intra,1056,2992,408,2684,756,56,840,268,68,12,76,20,8,8,4,4,0,0,0,0,0,16232
ergos,1212,2780,624,2372,1020,116,716,244,60,8,80,24,4,0,0,0,0,0,0,0,0,16232
rudes,1376,2788,764,2048,1056,168,492,376,96,20,16,32,24,0,4,0,0,0,0,0,0,16232
scorn,1480,2884,1100,1644,988,312,296,232,148,104,4,24,4,20,16,0,0,0,0,0,4,16232
pucer,1548,2932,936,1588,792,556,380,228,116,72,32,40,24,12,4,0,0,0,0,0,0,16232
thein,1376,2880,876,1868,948,232,520,304,108,44,44,40,12,4,4,0,0,0,0,0,0,16228
riped,1520,2916,804,1676,1056,180,440,300,188,32,44,20,52,16,8,4,0,4,0,0,0,16228
screw,1548,2724,1020,1484,1424,200,320,320,112,40,16,24,16,0,8,0,0,0,0,0,4,16228
sizel,1552,2544,1516,1424,1156,440,176,248,144,28,0,28,0,4,0,0,0,0,0,0,0,16228
largo,1188,2892,864,2208,856,268,576,224,56,32,64,12,12,0,8,0,0,0,0,0,0,16224
rosti,1228,2792,780,2372,728,204,664,272,92,8,72,36,12,0,0,0,0,0,0,0,0,16224
lotah,1368,2796,888,2068,992,224,384,252,196,16,20,24,20,8,0,0,0,0,4,0,0,16224
copen,1404,2952,1280,1312,1116,448,320,204,100,60,32,20,4,4,4,0,0,0,0,0,0,16224
heads,1144,3168,784,2008,1056,152,376,344,108,24,20,48,16,4,4,0,0,4,0,0,0,16220
pleon,1224,3056,856,1928,1076,252,356,300,124,24,12,32,20,0,0,0,0,0,0,0,0,16220
fakie,1320,2804,1496,1396,1388,372,104,248,100,12,0,16,4,0,0,0,0,0,0,0,0,16220
venal,1380,2960,760,1952,884,252,480,296,80,84,56,52,8,4,8,0,4,0,0,0,0,16220
ogres,1212,2900,504,2384,1072,52,564,388,68,8,56,52,0,0,0,0,0,0,0,0,0,16216
narcs,1224,2932,788,2016,1100,184,548,304,76,8,52,24,4,0,0,0,0,0,0,0,0,16216
pines,1420,2756,1208,1748,848,252,448,276,140,48,64,12,24,4,4,8,0,0,0,0,0,16216
lurve,1480,2676,1136,1772,1100,308,296,220,148,72,20,28,0,0,4,0,0,0,0,0,0,16216
croak,1628,2948,980,1384,988,472,228,312,176,68,16,16,12,12,16,0,0,0,0,0,4,16216
fired,1656,2720,1112,1424,1140,280,304,260,192,12,28,40,60,28,0,0,0,0,4,0,0,16216
dover,1852,2684,864,1548,848,496,328,248,120,172,32,16,20,4,24,0,4,0,0,0,0,16216
decry,1452,2788,1196,1644,1016,360,340,200,136,56,24,8,16,12,8,0,0,0,0,0,4,16212
crons,1480,2944,1040,1576,888,480,332,264,108,76,12,32,8,4,12,0,4,0,0,0,0,16212
braid,1520,2908,1312,1420,948,392,192,172,212,92,20,16,20,20,8,0,0,4,0,0,4,16212
times,1328,2796,1068,1800,936,268,608,284,84,12,52,12,4,0,4,4,0,0,0,0,0,16208
biome,1332,2844,1788,1184,1084,512,180,156,124,36,0,16,0,0,0,0,0,0,0,0,4,16208
toric,1420,2744,916,2024,912,244,460,292,140,40,12,28,12,4,12,0,0,0,0,0,0,16208
fiars,1252,3036,940,1788,1244,220,268,292,144,24,16,16,20,0,0,0,0,0,0,0,0,16204
elogy,1264,3024,1308,1368,1328,292,220,308,96,12,4,12,16,4,4,0,0,0,0,0,0,16204
ratch,1616,2704,860,1812,916,264,464,340,84,56,32,36,24,12,36,4,0,0,0,0,0,16204
track,1704,2796,1016,1492,1016,372,260,204,176,140,12,12,24,8,24,0,0,0,0,0,4,16204
loamy,1764,2340,1644,1168,1252,384,212,260,128,48,4,32,16,0,4,0,0,0,0,0,4,16204
melty,1220,3208,1200,1536,964,500,228,184,100,80,12,4,12,8,4,0,0,0,0,0,0,16200
jager,1596,2648,1080,1824,700,580,416,152,68,112,32,24,0,16,12,0,0,0,0,0,0,16200
yamen,1180,3020,1064,1928,1004,288,336,232,84,56,32,20,8,4,4,0,0,0,0,0,0,16196
reifs,1248,2940,772,2116,1000,164,432,384,72,8,52,56,12,0,0,0,4,0,0,0,0,16196
royst,1456,2756,1016,1784,1096,232,372,304,108,48,24,36,8,8,8,4,0,0,0,0,0,16196
bogle,1660,2616,1540,1104,1304,364,128,268,188,32,4,12,24,4,8,0,4,0,0,0,0,16196
patsy,1860,2444,1508,1128,984,464,304,272,120,76,12,16,44,8,12,0,0,0,4,0,4,16196
orcas,1136,2992,580,2392,900,112,640,308,80,4,60,44,12,0,0,0,0,0,0,0,0,16192
hames,1248,2784,1288,1820,844,276,612,216,44,44,60,12,4,4,0,4,0,0,0,0,0,16192
